url,id,cate,title,lead,time,tag 
https://vnexpress.net/nu-sinh-goc-viet-bi-tu-duoc-xoa-toi-2232794.html,2232794,Thế giới,Nữ sinh gốc Việt bị tù được xóa tội,"Trước sự phản đối của cộng đồng về việc tống giam sinh viên gốc Việt bỏ học vì lao động để đỡ đần cho gia đình, thẩm phán bang Texas, Mỹ, đã quyết định miễn tội cho cô. >  Quyên góp hơn 100.000 USD cho Diane Tran >  Nữ sinh bị phạt tù gây xôn xao nước Mỹ",2012-06-01,['Nữ sinh gốc Việt bị tù được xóa tội - VnExpress']
https://vnexpress.net/no-sung-tai-my-hai-nguoi-goc-viet-thiet-mang-2237091.html,2237091,Thế giới,"Nổ súng tại Mỹ, hai người gốc Việt thiệt mạng","Cảnh sát đang điều tra vụ nổ súng được cho là giết người rồi tự sát tại trung tâm mua sắm của người gốc Việt ở thành phố Falls Church, bang Virginia.",2012-07-18,"['Nổ súng tại Mỹ', ' hai người gốc Việt thiệt mạng - VnExpress']"
https://vnexpress.net/bien-nguoi-chen-chan-xem-phao-hoa-2-9-2241770-p2.html,2241770,Thời sự,Người Sài Gòn xem pháo hoa đêm Quốc khánh,"Thông tin nhanh & mới nhất được cập nhật hàng giờ. Tin tức Việt Nam & thế giới về xã hội, kinh doanh, pháp luật, khoa học, công nghệ, sức khoẻ, đời sống, văn hóa, rao vặt, tâm sự...",2012-09-03,['Người Sài Gòn xem pháo hoa đêm Quốc khánh  - VnExpress']
https://vnexpress.net/nguoi-viet-don-nam-moi-o-berlin-2214733.html,2214733,Thế giới,Người Việt đón năm mới ở Berlin,"Cùng với gần một triệu người từ khắp nơi đổ về cổng Brandenburg ở Berlin, những người Việt Nam ở Đức được trải nghiệm không khí đón năm mới khó quên.",2012-01-01,['Người Việt đón năm mới ở Berlin - VnExpress']
https://vnexpress.net/nu-sinh-goc-viet-bi-giam-gay-xon-xao-nuoc-my-2232616.html,2232616,Thế giới,Nữ sinh gốc Việt bị giam gây xôn xao nước Mỹ,"Câu chuyện về Diane Tran, cô gái 17 tuổi, học lớp 11 ở bang Texas, bị giam 24 giờ do nghỉ học quá số buổi quy định đang làm xôn xao dư luận Mỹ.",2012-05-31,['Nữ sinh gốc Việt bị giam gây xôn xao nước Mỹ - VnExpress']
https://vnexpress.net/nu-sinh-goc-viet-vo-dich-cuoc-thi-kien-thuc-cua-my-2223139.html,2223139,Thế giới,Nữ sinh gốc Việt vô địch cuộc thi kiến thức của Mỹ,Nữ sinh gốc Việt trở thành quán quân trẻ tuổi nhất trong cuộc thi kiến thức trên truyền hình Jeopardy! nổi tiếng của Mỹ và giành giải thưởng trị giá 100.000 USD.>  Nữ sinh Việt khám phá sao Hỏa với NASA,2012-02-18,['Nữ sinh gốc Việt vô địch cuộc thi kiến thức của Mỹ - VnExpress']
https://vnexpress.net/sung-te-dat-nhu-vang-nguoi-viet-van-mua-2227601.html,2227601,Thế giới,"Sừng tê đắt như vàng, người Việt vẫn mua","Sừng tê giác nay sánh cùng túi xách Gucci, xe hơi Maybach, trở thành những thứ không thể thiếu đối với các tay nhà giàu mới nổi ở Việt Nam, các nhà bảo tồn động vật quốc tế nhận xét.>  Tê giác một sừng tuyệt chủng ở Việt Nam>  Sừng tê giác có công dụng gì?",2012-04-05,"['Sừng tê đắt như vàng', ' người Việt vẫn mua - VnExpress']"
https://vnexpress.net/dem-tho-nguyen-tieu-cua-nguoi-viet-tai-berlin-2217631.html,2217631,Thế giới,Đêm thơ Nguyên tiêu của người Việt tại Berlin,"""Câu lạc bộ thơ Berlin"" của người Việt Nam sinh sống tại Đức hôm 4/2 tổ chức đêm thơ Nguyên tiêu lần thứ ba với chủ đề ""Chúng ta cùng làm thơ"".>  Người Việt đón năm mới ở Berlin>  Mùa Giáng sinh lung linh tại Berlin",2012-02-06,['Đêm thơ Nguyên tiêu của người Việt tại Berlin - VnExpress']
https://vnexpress.net/vuon-rau-sau-nha-cua-viet-kieu-o-my-2239722.html,2239722,Ý kiến,Vườn rau sau nhà của Việt kiều ở Mỹ,"Tôi tự trồng các loại rau cỏ để tự phục vụ bữa ăn trong gia đình mà không cần phải mua. Khu vườn sau nhà có đủ các loại rau cỏ như mướp, đậu bắp, và cả cây hoa Crape Myrtle, một loài hoa được ưa chuộng tại Houston, Mỹ - độc giả Hải Trang chia sẻ.> 2 mùa đối lập tại Asheville, Hoa Kỳ",2012-08-19,"['Mỹ', ' hoa', ' Việt kiều', ' vườn']"
https://vnexpress.net/co-gai-viet-khiem-thi-vao-chung-ket-vua-dau-bep-my-2242329-p2.html,2242329,Thế giới,Christine Hà tại cuộc thi Vua đầu bếp Mỹ,"Thông tin nhanh & mới nhất được cập nhật hàng giờ. Tin tức Việt Nam & thế giới về xã hội, kinh doanh, pháp luật, khoa học, công nghệ, sức khoẻ, đời sống, văn hóa, rao vặt, tâm sự...",2012-09-08,['Christine Hà tại cuộc thi Vua đầu bếp Mỹ - VnExpress']
https://vnexpress.net/quan-chuc-cap-cao-singapore-nhan-hoi-lo-bang-sex-2233343.html,2233343,Thế giới,Quan chức cấp cao Singapore nhận hối lộ bằng sex,"Một cựu quan chức chính phủ Singapore bị buộc tội nhận hối lộ từ các nhà thầu, đổi lại ông lên giường 10 lần với nhiều phụ nữ.",2012-06-07,['Quan chức cấp cao Singapore nhận hối lộ bằng sex - VnExpress']
https://vnexpress.net/khu-den-do-o-singapore-2125195.html,2125195,Thế giới,Khu đèn đỏ ở Singapore,"Màn đêm xuống, khu đèn đỏ Geylang ở Singapore rộn rã bởi hàng trăm cô gái váy ngắn đứng thành hàng chào mời khách. Mỗi lần vui vẻ với những kiều nữ tại đây khách phải trả 100-400 đôla Sing.>  Vào thế giới của gái mại dâm Manila",2009-02-13,['Khu đèn đỏ ở Singapore - VnExpress']
https://vnexpress.net/lua-thieu-nu-sang-nuoc-ngoai-ban-dam-2192967.html,2192967,Pháp luật,Lừa thiếu nữ sang nước ngoài bán dâm,"Để nhận tiền từ “má mì” quản lý tụ điểm mại dâm tại Singapore, Võ Thị Hiệp đã dụ dỗ nhiều thiếu nữ sang đất nước Sư tử biển để bán hàng nhưng thực chất lại ép họ phải bán dâm.",2011-04-19,['Lừa thiếu nữ sang nước ngoài bán dâm - VnExpress']
https://vnexpress.net/hanh-trinh-mua-thi-tran-my-cua-doanh-nhan-viet-2228116.html,2228116,Ý kiến,Hành trình mua thị trấn Mỹ của doanh nhân Việt,"Đang lưu lại Mỹ hoàn tất thủ tục pháp lý sau khi mua được thị trấn Buford, tối qua, doanh nhân Phạm Đình Nguyên gửi tới VnExpress bài viết chia sẻ hành trình đấu giá và kế hoạch khi trở thành thị trưởng mới của thị trấn. >  Kinh doanh tại thị trấn Mỹ mới về tay người Việt",2012-04-11,"['mua bất động sản', ' Phạm Đình Nguyên', ' doanh nhân mua thị trấn Mỹ']"
https://vnexpress.net/trung-quoc-muon-co-tau-san-bay-2123647.html,2123647,Thế giới,Trung Quốc muốn có tàu sân bay,"Bộ trưởng Quốc phòng Trung Quốc, trong cuộc thảo luận với đồng nhiệm Nhật Bản, cho hay Bắc Kinh không muốn mãi là một cường quốc không có tàu sân bay.",2009-03-24,['Trung Quốc muốn có tàu sân bay - VnExpress']
https://vnexpress.net/nguoi-viet-mua-dut-mot-thi-tran-my-2227682.html,2227682,Thế giới,Người Việt mua đứt một thị trấn Mỹ,Hai người Việt Nam giấu tên trở thành chủ nhân của một thị trấn tại Mỹ sau khi đưa ra mức giá 900.000 USD trong cuộc bán đấu giá hôm qua.>  Người Việt phát tài trong khủng hoảng>  San Jose ký sự>  Làm giàu ở Mỹ như thế nào,2012-04-06,['Người Việt mua đứt một thị trấn Mỹ - VnExpress']
https://vnexpress.net/ruc-ro-mua-xuan-kyoto-2228584.html,2228584,Thế giới,Rực rỡ mùa xuân Kyoto,"Cố đô Kyoto của Nhật vốn nổi tiếng với các di tích văn hóa và lịch sử được nhìn dưới một góc độ khác, tràn ngập nắng và hoa, dưới góc máy của độc giả Anh Tuấn.> Gửi ảnh mùa xuân của bạn",2012-04-17,['Rực rỡ mùa xuân Kyoto - VnExpress']
https://vnexpress.net/hoa-anh-dao-o-osaka-2228593.html,2228593,Thế giới,Hoa anh đào ở Osaka,"Cứ đến đầu tháng 4, người dân Nhật Bản và du khách bốn phương lại có dịp đắm mình trong không khí vui tươi và rộn rã của lễ hội hoa anh đào. Những hình ảnh dưới đây được bạn đọc Hữu Minh ghi lại tại thành phố Osaka.> Gửi ảnh mùa xuân của bạn",2012-04-17,['Hoa anh đào ở Osaka - VnExpress']
https://vnexpress.net/te-giac-mot-sung-tuyet-chung-o-viet-nam-2209099.html,2209099,Khoa học,Tê giác một sừng tuyệt chủng ở Việt Nam,"Tổ chức bảo tồn thiên nhiên quốc tế (WWF) và Quỹ bảo tồn tê giác quốc tế (IRF) hôm nay cho biết, tê giác một sừng đã tuyệt chủng ở Việt Nam.>  Tê giác hy sinh sừng để giữ tính mạng>  Nguyên nhân án mạng tê giác ở Nam Cát Tiên",2011-10-25,['Tê giác một sừng tuyệt chủng ở Việt Nam - VnExpress']
https://vnexpress.net/ve-dep-rung-den-nuoc-duc-2224256.html,2224256,Thế giới,Vẻ đẹp Rừng Đen nước Đức,"Rừng Đen ở miền tây nam nước Đức được coi là ""lá phổi"" của cường quốc kinh tế hàng đầu châu Âu, với khí hậu quanh năm trong lành.>  Người Việt đón năm mới ở Berlin>  Mùa Giáng sinh lung linh tại Berlin",2012-02-29,['Vẻ đẹp Rừng Đen nước Đức - VnExpress']
https://vnexpress.net/chay-tau-han-quoc-hai-thuy-thu-viet-nam-mat-tich-2224838.html,2224838,Thời sự,"Cháy tàu Hàn Quốc, hai thủy thủ Việt Nam mất tích",Tàu cá Jung Woo 3 (Hàn Quốc) gặp hỏa hoạn tại cảng Montevideo (Uruguay) làm 2 thủy thủ Việt Nam mất tích và 4 người khác bị thương.> Tàu Hàn Quốc cháy ở Nam Cực/  Ba thủy thủ Việt Nam mất tích khi tàu Hàn Quốc cháy,2012-03-06,"['Cháy tàu Hàn Quốc', ' hai thủy thủ Việt Nam mất tích - VnExpress']"
https://vnexpress.net/chay-cho-cua-nguoi-viet-o-nga-2214165.html,2214165,Thế giới,Cháy chợ của người Việt ở Nga,"Một vụ hỏa hoạn lớn xảy ra tại một khu chợ của người Việt Nam ở tỉnh Sverdlovsk, Nga, chiều qua và tới sáng nay vẫn chưa được dập tắt.>  Cháy xưởng may ở Nga, 4 người Việt thiệt mạng",2011-12-26,['Cháy chợ của người Việt ở Nga - VnExpress']
https://vnexpress.net/mua-giang-sinh-lung-linh-tai-berlin-2213180.html,2213180,Thế giới,Mùa Giáng sinh lung linh tại Berlin,"Giáng sinh đã đến rất gần ở Berlin, thủ đô nước Đức, trong những sắc đèn lung linh trên khắp các con phố.> Những quà Giáng sinh giá 'cắt cổ'",2011-12-15,['Mùa Giáng sinh lung linh tại Berlin - VnExpress']
https://vnexpress.net/nguyet-que-thanh-khiet-cua-mua-xuan-nuoc-my-2227360.html,2227360,Thế giới,Nguyệt quế thanh khiết của mùa xuân nước Mỹ,"Những bông hoa nguyệt quế núi xinh xắn có nguồn gốc từ miền đông nước Mỹ, gắn liền với cuộc sống của người dân, là loài hoa đại diện cho một bang của Mỹ. >  Vẻ đẹp rừng đen nước Đức",2012-04-03,['Nguyệt quế thanh khiết của mùa xuân nước Mỹ - VnExpress']
https://vnexpress.net/mua-xuan-ngap-nang-va-hoa-o-bac-my-2227618.html,2227618,Thế giới,Mùa xuân ngập nắng và hoa ở Bắc Mỹ,"Những bông hoa anh đào thi nhau đua nở tạo nên một rừng hoa báo hiệu mùa xuân đã đến với thành phố Seattle, bang Washington của Mỹ. > Gửi ảnh mùa xuân của bạn>  Nguyệt quế mùa xuân",2012-04-05,['Mùa xuân ngập nắng và hoa ở Bắc Mỹ - VnExpress']
https://vnexpress.net/2-mua-doi-lap-tai-asheville-hoa-ky-2227740.html,2227740,Ý kiến,"2 mùa đối lập tại Asheville, Hoa Kỳ","Asheville là thành phố lớn nhất vùng Tây Bắc bang Carolina, Hoa Kỳ. Đây là trung tâm dữ liệu về thời tiết lớn nhất trên thế giới. Xin gửi tới quý độc giả những khoảnh khắc đẹp của đông và hạ tại phố núi.",2012-04-06,"['mùa đông', ' mùa hạ', ' North Carolina', ' Asheville']"
https://vnexpress.net/san-jose-ky-su-2210884.html,2210884,Thế giới,San Jose ký sự,"Gần 8 năm trước vào một ngày đẹp trời giữa năm, tôi và ba má có mặt sáng sớm tại tòa lãnh sự Mỹ trên đường Lê Duẩn với tâm trạng lâng lâng khó tả. >  Cuộc sống người Việt tại San Jose",2011-11-16,['San Jose ký sự - VnExpress']
https://vnexpress.net/obama-choi-voi-tre-con-2227993.html,2227993,Thế giới,Obama chơi với trẻ con,Gia đình Tổng thống Barack Obama hôm qua chào đón hàng nghìn trẻ em đến Nhà Trắng tham gia nhiều trò chơi vui nhộn nhân lễ Lăn Trứng Phục sinh truyền thống. >  Bà Obama trồng rau cùng trẻ em>  Ông Obama vụng về bế trẻ con>  Bà Obama chống đẩy trên truyền hình,2012-04-10,['Obama chơi với trẻ con - VnExpress']
https://vnexpress.net/vui-buon-nghe-nail-o-my-2182904.html,2182904,Thế giới,Vui buồn nghề nail ở Mỹ,"Vào nghề nail thì bạn phải tự đánh mất chính mình, gạt bỏ lòng tự trọng, danh dự, tôn nghiêm... Người làm nghề nail thuộc đủ thành phần trong xã hội, đàn ông, đàn bà, già, trẻ, từ văn hóa lùn tới các ngài đại trí thức, nhưng đã vào nghề thì tất cả sẽ chỉ là một thợ nail.",2010-12-13,['Vui buồn nghề nail ở Mỹ - VnExpress']
https://vnexpress.net/hanh-trinh-mua-thi-tran-my-cua-doanh-nhan-viet-2228116-p2.html,2228116,Ý kiến,Thị trấn Buford và người chủ mới,"Thông tin nhanh & mới nhất được cập nhật hàng giờ. Tin tức Việt Nam & thế giới về xã hội, kinh doanh, pháp luật, khoa học, công nghệ, sức khoẻ, đời sống, văn hóa, rao vặt, tâm sự...",2012-04-11,"['mua bất động sản', ' Phạm Đình Nguyên', ' doanh nhân mua thị trấn Mỹ']"
https://vnexpress.net/he-lo-nguyen-nhan-an-mang-te-giac-mot-sung-2185982.html,2185982,Khoa học,Hé lộ nguyên nhân án mạng tê giác một sừng,Con tê giác chết năm ngoái tại vườn quốc gia Cát Tiên vừa được xác định tử vong do bị đạn bắn. Điều này làm dấy lên lo ngại về mối nguy hiểm đến từ những kẻ săn bắn trộm.>  Tê giác hy sinh sừng để giữ mạng>  Đạn găm vào xác tê giác một sừng,2011-01-21,['Hé lộ nguyên nhân án mạng tê giác một sừng - VnExpress']
https://vnexpress.net/ba-thuy-thu-viet-nam-mat-tich-khi-tau-han-quoc-chay-2215554.html,2215554,Thế giới,Ba thủy thủ Việt Nam mất tích khi tàu Hàn Quốc cháy,"Ba thủy thủ người Việt mất tích trong vụ cháy tàu cá của Hàn Quốc gần Nam cực sáng hôm qua. Bảy người bị thương, trong đó có 4 người Việt, sẽ được đưa về New Zealand chữa trị. >  Tàu Hàn Quốc cháy ở Nam Cực",2012-01-12,['Ba thủy thủ Việt Nam mất tích khi tàu Hàn Quốc cháy - VnExpress']
https://vnexpress.net/nguoi-viet-mua-dut-mot-thi-tran-my-2227682-p2.html,2227682,Thế giới,Hình ảnh thị trấn mà hai người Việt vừa mua,"Thông tin nhanh & mới nhất được cập nhật hàng giờ. Tin tức Việt Nam & thế giới về xã hội, kinh doanh, pháp luật, khoa học, công nghệ, sức khoẻ, đời sống, văn hóa, rao vặt, tâm sự...",2012-04-06,['Hình ảnh thị trấn mà hai người Việt vừa mua - VnExpress']
https://vnexpress.net/te-giac-hy-sinh-sung-de-giu-tinh-mang-2178808.html,2178808,Khoa học,Tê giác hy sinh sừng để giữ tính mạng,"Con tê giác bỏ chạy khi nghe tiếng gầm rú trên không, nhưng mũi tên phi tiêu tẩm thuốc mê đã đuổi kịp, găm vào mình nó. Con vật đổ nhào. mê man. Một người trên trực thăng nhảy xuống, tay cầm chiếc cưa máy.>  Tẩm độc vào sừng để bảo vệ tê giác",2010-10-28,"['tê giác', ' Zimbabwe']"
https://vnexpress.net/chay-cho-cua-nguoi-viet-o-nga-2214165-p3.html,2214165,Thế giới,Cháy chợ của người Việt ở Nga,"Thông tin nhanh & mới nhất được cập nhật hàng giờ. Tin tức Việt Nam & thế giới về xã hội, kinh doanh, pháp luật, khoa học, công nghệ, sức khoẻ, đời sống, văn hóa, rao vặt, tâm sự...",2011-12-26,['Cháy chợ của người Việt ở Nga - VnExpress']
https://vnexpress.net/khong-khi-tet-tung-bung-o-berlin-2187202.html,2187202,Thế giới,Không khí Tết tưng bừng ở Berlin,"Mặc dù thời tiết Berlin, Đức, lạnh âm 5 độ, không khí Tết Tân Mão vẫn nhộn nhịp, náo nức và rạo rực, y như ở quê nhà Việt Nam.",2011-02-08,['Không khí Tết tưng bừng ở Berlin - VnExpress']
https://vnexpress.net/mot-phu-nu-goc-viet-o-my-cat-cua-quy-cua-chong-2200079.html,2200079,Thế giới,Một phụ nữ gốc Việt ở Mỹ cắt \'của quý\' của chồng,"Một phụ nữ 48 tuổi ở bang California, Mỹ, đối mặt với án chung thân và cáo buộc cắt bộ phận sinh dục của chồng.",2011-07-14,"[""Một phụ nữ gốc Việt ở Mỹ cắt 'của quý' của chồng - VnExpress""]"
https://vnexpress.net/thu-vang-berlin-2209421.html,2209421,Thế giới,Thu vàng Berlin,"Năm nay không khí lạnh về Berlin, Đức, muộn hơn, đồng nghĩa với việc mùa thu kéo dài thêm.> Gửi ảnh mùa thu của bạn",2011-10-29,['Thu vàng Berlin - VnExpress']
https://vnexpress.net/chay-cho-cua-nguoi-viet-o-nga-2214165-p2.html,2214165,Thế giới,Cháy chợ của người Việt ở Nga,"Thông tin nhanh & mới nhất được cập nhật hàng giờ. Tin tức Việt Nam & thế giới về xã hội, kinh doanh, pháp luật, khoa học, công nghệ, sức khoẻ, đời sống, văn hóa, rao vặt, tâm sự...",2011-12-26,['Cháy chợ của người Việt ở Nga - VnExpress']
https://vnexpress.net/mua-thu-dai-o-duc-2210197.html,2210197,Thế giới,Mùa thu dài ở Đức,"Mùa thu năm nay ở Đức kéo dài lạ thường. Đến hôm qua, nhiệt độ tại thủ đô Berlin vẫn là 15 độ C.",2011-11-07,['Mùa thu dài ở Đức - VnExpress']
https://vnexpress.net/chay-xuong-may-o-nga-4-nguoi-viet-thiet-mang-2192141.html,2192141,Thế giới,"Cháy xưởng may ở Nga, 4 người Việt thiệt mạng",Một vụ hỏa hoạn đã xảy ra tại một xưởng may gần chợ Cherkizovo ở Matxcơva sáng qua khiến 4 người Việt Nam thiệt mạng.,2011-04-08,"['Cháy xưởng may ở Nga', ' 4 người Việt thiệt mạng - VnExpress']"
https://vnexpress.net/cuoc-song-nguoi-viet-tai-san-jose-2180849.html,2180849,Thế giới,Cuộc sống người Việt tại San Jose,"Ở miền bắc California, Mỹ, dọc theo vùng vịnh San Francisco, đâu đâu cũng có người Việt sinh sống. Nhưng người Việt tập trung đông nhất ở thành phố San Jose - phía nam vùng vịnh San Francisco.",2010-11-20,['Cuộc sống người Việt tại San Jose - VnExpress']
https://vnexpress.net/ba-obama-chong-day-tren-truyen-hinh-2217283.html,2217283,Thế giới,Bà Obama chống đẩy trên truyền hình,Bà chủ Nhà Trắng Michelle Obama cởi áo khoác và chống đẩy 25 cái trước sự cổ vũ của đông đảo khán giả trong một chương trình truyền hình. >  Đệ nhất phu nhân Mỹ đá bóng>  Michelle không phải là người đàn bà cau có,2012-02-02,['Bà Obama chống đẩy trên truyền hình - VnExpress']
https://vnexpress.net/obama-vung-ve-be-tre-con-2214237.html,2214237,Thế giới,Obama vụng về bế trẻ con,Tổng thống Barack Obama cùng gia đình đã mang đến niềm vui cho các binh lính Mỹ ở Hawaii khi ông đến thăm họ nhân ngày Giáng sinh.>  Obama 'tha chết' cho gà tây,2011-12-27,['Obama vụng về bế trẻ con - VnExpress']
https://vnexpress.net/nhat-ban-mua-thu-2211300.html,2211300,Thế giới,Nhật Bản mùa thu,Nikko là một trong những địa điểm đẹp nhất ở Nhật Bản vào mùa thu. Thiên nhiên và con người đã cùng giữ cho vẻ đẹp nơi này tồn tại theo thời gian.,2011-11-19,['Nhật Bản mùa thu - VnExpress']
https://vnexpress.net/du-hoc-sinh-viet-nam-o-my-dat-con-so-ky-luc-2210982.html,2210982,Thế giới,Du học sinh Việt Nam ở Mỹ đạt con số kỷ lục,"Số lượng sinh viên Việt Nam học tập tại các trường đại học và cao đẳng của Mỹ lên tới gần 15.000 người trong năm học hiện tại, đưa Việt Nam lên thứ 8 trong danh sách các nước có nhiều sinh viên học tại Mỹ.",2011-11-16,['Du học sinh Việt Nam ở Mỹ đạt con số kỷ lục - VnExpress']
https://vnexpress.net/ca-phe-tuoi-mat-cua-nguoi-viet-o-my-2141455.html,2141455,Thế giới,Cà phê \'tươi mát\' của người Việt ở Mỹ,"Nhiều cửa hàng cà phê ở Little Saigon, nam California, Mỹ, vẫn phất lên trong thời khủng hoảng nhờ những nữ nhân viên xinh đẹp mặc đồ khêu gợi phục vụ khách. >  Series ảnh tiếp viên xinh tươi của cà phê Little Saigon",2009-06-05,"[""Cà phê 'tươi mát' của người Việt ở Mỹ - VnExpress""]"
https://vnexpress.net/dan-gam-vao-xac-te-giac-o-vuon-quoc-gia-cat-tien-2163772.html,2163772,Thời sự,Đạn găm vào xác tê giác ở Vườn quốc gia Cát Tiên,"Trong khi thu thập mẫu phẩm từ xác tê giác tại Vườn Quốc gia Cát Tiên, tổ công tác Quỹ quốc tế về bảo vệ thiên nhiên (WWF) đã phát hiện viên đạn nằm kẹt trong xương chân của cá thể quý hiếm này.>  Tín hiệu về tê giác một sừng quý hiếm ở Việt Nam",2010-05-28,['Đạn găm vào xác tê giác ở Vườn quốc gia Cát Tiên - VnExpress']
https://vnexpress.net/tau-han-quoc-chay-o-nam-cuc-3-nguoi-mat-tich-2215455.html,2215455,Thế giới,"Tàu Hàn Quốc cháy ở Nam Cực, 3 người mất tích",Hàn Quốc xác nhận ba thuyền viên của một tàu đánh cá nước này mất tích sau khi con tàu bốc cháy tại Nam Cực sáng sớm hôm nay.,2012-01-11,"['Tàu Hàn Quốc cháy ở Nam Cực', ' 3 người mất tích - VnExpress']"
https://vnexpress.net/ba-obama-day-tre-em-trong-rau-tai-nha-trang-2226808.html,2226808,Thế giới,Bà Obama dạy trẻ em trồng rau tại Nhà Trắng,"Đệ nhất phu nhân Mỹ xắn tay áo, tay lem luốc bùn cùng các em nhỏ trồng ra những luống khoai tây, củ cải, súp lơ cho khu vườn Nhà Trắng khi tiết trời vào xuân.>  Bà Obama biến Nhà trắng thành sân thể thao>  Đệ nhất phu nhân Mỹ động thổ vườn rau",2012-03-27,['Bà Obama dạy trẻ em trồng rau tại Nhà Trắng - VnExpress']
https://vnexpress.net/nam-phi-tam-doc-vao-sung-te-giac-2171984.html,2171984,Khoa học,Nam Phi tẩm độc vào sừng tê giác,"Những người dùng tê giác để chữa bệnh có nguy cơ chết hoặc ốm nặng hơn, sau khi chủ một khu bảo tồn ở Nam Phi quyết định tiêm thuốc độc vào sừng những con vật này, để ngăn nạn săn trộm. >  Thế giới của tê giác",2010-08-04,['Nam Phi tẩm độc vào sừng tê giác - VnExpress']
https://vnexpress.net/tieu-rong-gay-sot-ca-o-my-2216672.html,2216672,Thế giới,\'Tiểu Rồng\' gây sốt cả ở Mỹ,"Năm con rồng được xem là năm may mắn nhất nên các ông bố bà mẹ người Mỹ gốc Hoa đều đang nỗ lực bằng nhiều cách để sinh hạ được ""tiểu Rồng"" trong năm nay.>  Châu Á chờ đợi số trẻ ra đời tăng vọt>  Mốt sinh con năm Rồng>  Triển vọng châu Á năm Rồng",2012-01-26,"[""'Tiểu Rồng' gây sốt cả ở Mỹ - VnExpress""]"
https://vnexpress.net/toan-canh-vu-titanic-cua-italy-2216163.html,2216163,Thế giới,Toàn cảnh vụ \'Titanic của Italy\',"Xảy ra đúng vào thứ sáu ngày 13, vụ tàu du lịch Costa Concordia của Italy bị mắc cạn khiến ít nhất 11 người thiệt mạng và sẽ còn để lại hậu quả lâu dài.>  Vụ 'Titanic của Italy' xảy ra như thế nào>  Tàu du lịch Italy phơi sườn trên biển>  Bên trong tàu du lịch Italy bị mắc cạn",2012-01-18,"[""Toàn cảnh vụ 'Titanic của Italy' - VnExpress""]"
https://vnexpress.net/don-xuan-trong-tuyet-trang-2216290.html,2216290,Thế giới,Đón xuân trong tuyết trắng,"Bày xong bàn thờ thì cũng đúng ngày 25 Tết, trong nhà thật là ấm cúng tràn đầy không khí Tết, nhìn ra ngoài cửa sổ thì ôi tuyết đã rơi trắng xóa, phủ ngập mọi nhà. (Trang Lê, Seattle, Mỹ)> Gửi bài dự thi Xuân Quê hương> Bình chọn cho bài dự thi tuần 1",2012-01-19,"['Mỹ', ' tuyết', ' Xuân Quê hương']"
https://vnexpress.net/tau-cho-4-000-nguoi-lat-nghieng-phoi-suon-tren-bien-2215830.html,2215830,Thế giới,"Tàu chở 4.000 người lật nghiêng, phơi sườn trên biển","Con tàu du lịch khổng lồ trị giá hơn nửa tỷ USD của Italy va phải đá ngầm, lật nghiêng phơi mạn khiến hàng nghìn người hoảng loạn chạy tháo thân. >  Bóng tối và hoảng loạn trên Titanic của Italy>  Kỷ vật từ Titanic huyền thoại",2012-01-16,"['Tàu chở 4.000 người lật nghiêng', ' phơi sườn trên biển - VnExpress']"
https://vnexpress.net/vu-titanic-cua-italy-xay-ra-nhu-the-nao-2216056.html,2216056,Thế giới,Vụ \'Titanic của Italy\' xảy ra như thế nào,"Toàn bộ quá trình đâm phải đá ngầm, mắc cạn, rồi lật nghiêng của tàu du lịch Costa Concordia được mô phỏng lại, giúp hình dung rõ hơn về vụ ""Titanic"" của Italy.>  Tàu Italy gặp nạn có thể vì điện áp tăng đột ngột>  Tàu Costa Concordia phơi sườn trên bãi biển",2012-01-17,"[""Vụ 'Titanic của Italy' xảy ra như thế nào - VnExpress""]"
https://vnexpress.net/duong-toi-haiti-2205546.html,2205546,Thế giới,Đường tới Haiti,"Hành trình 60 tiếng đồng hồ tới Haiti nhưng thời gian chỉ hiển thị trong hai ngày, do càng đi thì càng lùi thời gian theo múi giờ. Bay mãi, bay mãi mà ngoài cửa sổ máy bay vẫn sáng trưng.>  Doang nghiệp Việt đua nhau xuất ngoại",2011-09-16,['Đường tới Haiti - VnExpress']
https://vnexpress.net/de-nhat-phu-nhan-my-da-bong-cung-hoc-sinh-2198408.html,2198408,Thế giới,Đệ nhất phu nhân Mỹ đá bóng cùng học sinh,"Trong chuyến thăm sân vận động Cape Town tại Nam Phi, Đệ nhất phu nhân Mỹ Michelle Obama trổ tài đá bóng cùng các em học sinh và giáo dục các em về những lợi ích của lối sống lành mạnh.",2011-06-24,['Đệ nhất phu nhân Mỹ đá bóng cùng học sinh - VnExpress']
https://vnexpress.net/ba-obama-chong-day-tren-truyen-hinh-2217283-p2.html,2217283,Thế giới,Đệ nhất phu nhân Mỹ chống đẩy,"Thông tin nhanh & mới nhất được cập nhật hàng giờ. Tin tức Việt Nam & thế giới về xã hội, kinh doanh, pháp luật, khoa học, công nghệ, sức khoẻ, đời sống, văn hóa, rao vặt, tâm sự...",2012-02-02,['Đệ nhất phu nhân Mỹ chống đẩy - VnExpress']
https://vnexpress.net/5-nguoi-viet-chet-chay-o-matxcova-2189653.html,2189653,Thế giới,5 người Việt chết cháy ở Matxcơva,"5 công dân Việt Nam được cho là đã thiệt mạng trong một vụ hỏa hoạn tại một thị trấn ở Matxcơva, Nga, hôm qua.",2011-03-11,['5 người Việt chết cháy ở Matxcơva - VnExpress']
