url,name,price,image,rate 
https://www.amazon.com/LG-27GL650F-B-Ultragear-Compatible-Monitor/dp/B07R7636MH/ref=sr_1_535?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-535,LG 27GL650F-B 27 Inch Full HD Ultragear G-Sync Compatible Gaming Monitor with 144Hz Refresh Rate and HDR 10 - Black,299.99,https://m.media-amazon.com/images/I/812wPJneMKL._AC_UY218_.jpg,4.4
https://www.amazon.com/CanonInk-MAXIFY-PGI-1200-3Color-Multi/dp/B00NV9LHIG/ref=sr_1_536?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-536,CanonInk MAXIFY PGI-1200 3Color Multi Pack Ink,39.0,https://m.media-amazon.com/images/I/417K1+Sa8sL._AC_UY218_.jpg,4.4
https://www.amazon.com/SAMSUNG-32-inch-Odyssey-G7-LC32G75TQSNXZA/dp/B088HHZBGJ/ref=sr_1_537?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-537,"SAMSUNG 32-inch Odyssey G7 – QHD 1000R Curved Gaming Monitor 240hz,1ms, Gsync & Freesync, QLED (LC32G75TQSNXZA), Black, 32 Inches",749.99,https://m.media-amazon.com/images/I/810s87wc61L._AC_UY218_.jpg,4.0
https://www.amazon.com/Pack-SanDisk-Memory-SDSDUNB-016G-GN3IN-Wholesale/dp/B01IMKEMC6/ref=sr_1_538?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-538,5 Pack - SanDisk Ultra 16GB SD SDHC Memory Flash Card UHS-I Class 10 Read Speed up to 48MB/s 320X SDSDUNB-016G-GN3IN Wholesale Lot + (5 Cases),37.16,https://m.media-amazon.com/images/I/41ouVOwbBNL._AC_UY218_.jpg,4.8
https://www.amazon.com/North-Bayou-Monitor-Computer-14-3lbs/dp/B01AI2YGK4/ref=sr_1_539?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-539,NB North Bayou Monitor Desk Mount Stand Full Motion Swivel Monitor Arm with Gas Spring for 17-30''Monitors(Within 4.4lbs to 19.8lbs) Computer Monitor Stand F80,39.9,https://m.media-amazon.com/images/I/61Viz9hn2EL._AC_UY218_.jpg,4.4
https://www.amazon.com/Corsair-Bronze-Certified-Modular-CP-9020102-NA/dp/B01B72W0A2/ref=sr_1_540?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-540,Corsair CX Series 550 Watt 80 Plus Bronze Certified Modular Power Supply (CP-9020102-NA),84.99,https://m.media-amazon.com/images/I/61VyqF2th4L._AC_UY218_.jpg,4.5
https://www.amazon.com/Wireless-Keyboard-Full-Size-Desktops-Computer/dp/B07XDWCLYF/ref=sr_1_541?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-541,"Wireless Keyboard and Mouse, WISFOX Full-Size Wireless Mouse and Keyboard Combo,2.4GHz Silent USB Wireless Keyboard Mouse Combo for PC Desktops Computer, Laptops, Windows",33.99,https://m.media-amazon.com/images/I/71+DZvi3dGL._AC_UY218_.jpg,4.6
https://www.amazon.com/gcx/-/gfhz/events/?ref=aox&categoryId=happy-school-year&pinnedAsins=B0027JIIKQ,"DYMO Label Printer | LabelWriter 450 Turbo Direct Thermal Label Printer, Fast Printing, Great for Labeling, Filing, Mailing, Barcodes and More, Home & Office Organization",91.09,https://m.media-amazon.com/images/I/81DjMBi5ZmL._AC_UY218_.jpg,4.3
https://www.amazon.com/gcx/-/gfhz/events/?ref=aoy&categoryId=off-to-college&pinnedAsins=B074VFW3VX,"Canon TR8520 All-In-One Printer For Home Office |Wireless | Mobile Printing | Photo and Document Printing, AirPrint(R) and Google Cloud printing, Black",,https://m.media-amazon.com/images/I/91Yryn3zwQL._AC_UY218_.jpg,3.9
https://www.amazon.com/Ubiquiti-Unifi-Ap-AC-Pro-UAPACPRO5US/dp/B018XX8K66/ref=sr_1_544?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-544,Ubiquiti Unifi Ap-AC Pro - Wireless Access Point - 802.11 B/A/G/n/AC (UAPACPRO5US),603.99,https://m.media-amazon.com/images/I/71ihKhr6dQL._AC_UY218_.jpg,4.7
https://www.amazon.com/Noctua-NH-D15-chromax-Black-Dual-Tower-Cooler/dp/B07Y87YHRH/ref=sr_1_937?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-937,"Noctua NH-D15 chromax.Black, Dual-Tower CPU Cooler (140mm, Black)",99.95,https://m.media-amazon.com/images/I/91t48GBv8TL._AC_UL320_.jpg,4.8
https://www.amazon.com/Noctua-NH-D15-chromax-Black-Dual-Tower-Cooler/dp/B07Y87YHRH/ref=sr_1_937?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-937,"Noctua NH-D15 chromax.Black, Dual-Tower CPU Cooler (140mm, Black)",99.95,https://m.media-amazon.com/images/I/91t48GBv8TL._AC_UL320_.jpg,4.8
https://www.amazon.com/EVEO-Premium-Dual-Monitor-Mount/dp/B07V1J81FB/ref=sr_1_938?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-938,EVEO Premium Dual Monitor Mount Desk Arms - Monitor Arms for Dual Screens with Full Motion Spring Movement - Fit 17 Inch to 32 Inch VESA Compatible Screens,99.97,https://m.media-amazon.com/images/I/71WEmSoIEWL._AC_UL320_.jpg,4.7
https://www.amazon.com/Logitech-Webcam-C920S-Privacy-Shutter/dp/B08D59LG1D/ref=sr_1_939?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-939,Logitech Webcam C920S HD Pro with Privacy Shutter - 1080p Streaming Widescreen Video Camera - Built in Microphone for Recording,154.99,https://m.media-amazon.com/images/I/6147t9fqigL._AC_UL320_.jpg,
https://www.amazon.com/SanDisk-128GB-256GB-MicroSD-Memory/dp/B07YQ5M4V4/ref=sr_1_940?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-940,SanDisk 128GB X2 (256GB) MicroSD HC Ultra Uhs-1 Memory Card,33.7,https://m.media-amazon.com/images/I/71BKigyaYML._AC_UL320_.jpg,4.7
https://www.amazon.com/OtterBox-DEFENDER-Case-iPad-10-5/dp/B00Z7T6F4Y/ref=sr_1_941?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-941,"OtterBox DEFENDER SERIES Case for iPad Pro 10.5"" & iPad Air (3rd Generation) - Retail Packaging - BLACK",80.96,https://m.media-amazon.com/images/I/61zUO1yslTL._AC_UL320_.jpg,4.7
https://www.amazon.com/VAVA-Adapter-Delivery-Ethernet-Laptops-Grey/dp/B079GSMZ7G/ref=sr_1_942?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-942,"VAVA USB C Hub, 9-in-1 USB C Adapter with Ethernet Port, PD Power Delivery, 4K USB C to HDMI, USB 3.0 Ports, SD/TF Cards Reader for MacBook/Pro/Air and Type C Windows Laptops",59.98,https://m.media-amazon.com/images/I/51UV+6r5t8L._AC_UL320_.jpg,4.5
https://www.amazon.com/APC-Protector-SurgeArrest-Essential-P6WU2/dp/B01MSW5RNM/ref=sr_1_943?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-943,"APC Wall Outlet Plug Extender, Surge Protector with USB Ports, P6WU2, (6) AC Multi Plug Outlet, 1080 Joule Surge Protection",14.49,https://m.media-amazon.com/images/I/81mP9qXN3ML._AC_UL320_.jpg,4.7
https://www.amazon.com/Intel-i3-9100F-Desktop-Processor-Graphics/dp/B07R7Q3JZH/ref=sr_1_944?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-944,Intel Core i3-9100F Desktop Processor 4 Core Up to 4.2 GHz without Processor Graphics LGA1151 300 Series 65W,71.88,https://m.media-amazon.com/images/I/71gS+AnkfAL._AC_UL320_.jpg,4.6
https://www.amazon.com/HP-CF400X-Cartridge-Laserjet-M252dw/dp/B00UBMO61G/ref=sr_1_945?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-945,HP 201X | CF400X | Toner Cartridge | Black | High Yield,98.89,https://m.media-amazon.com/images/I/71Ds0RVDUOL._AC_UL320_.jpg,4.5
https://www.amazon.com/HP-14-inch-Celeron-Personal-14-cb183nr/dp/B084SD5KGV/ref=sr_1_946?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-946,"HP Stream 14-inch Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Windows 10 Home in S Mode with Office 365 Personal for 1 Year (14-cb183nr, Diamond White), Model Number: 9MV83UA#ABA",,https://m.media-amazon.com/images/I/81TwTFAZLtL._AC_UL320_.jpg,4.4
https://www.amazon.com/VicTsing-Keyboard-Computer-Comfortable-Lightweight/dp/B07QLBQ52V/ref=sr_1_947?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-947,"VicTsing Keyboard Wrist Rest and Mouse Pad with Wrist Support, Memory Foam Set for Computer/Laptop/Mac, Durable & Comfortable & Lightweight for Easy Typing & Pain Relief - Black",13.99,https://m.media-amazon.com/images/I/712IFreYiPL._AC_UL320_.jpg,4.7
https://www.amazon.com/Charger-Lightning-Nylon-Braided-Charging-Compatible/dp/B07DCRSQQL/ref=sr_1_948?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-948,"iPhone Charger,3Pack 10FT Lightning to USB Cable Nylon Braided Charging Cord Compatible with iPhone X 8 Plus 8 7 Plus 7 6 6S 6 Plus 5S SE iPod iPad Mini Air Pro (Black Gray)",10.99,https://m.media-amazon.com/images/I/71krWPp7xdL._AC_UL320_.jpg,4.2
https://www.amazon.com/Charging-Android-Charger-BlackBerry-Motorola/dp/B01HRVABD0/ref=sr_1_949?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-949,"Micro USB Cable,2Pack Extra Long Android Charger Cable 10Ft 6Ft,DEEGO Durable Fast Phone Charger Cord Android USB Charging Cable for Samsung Galaxy S7 S6 S7 Edge S5,Note 5 4,LG G4,HTC,PS4,Camera,MP3",7.49,https://m.media-amazon.com/images/I/51grv96gvSL._AC_UL320_.jpg,4.5
https://www.amazon.com/Panasonic-ES2216PC-Electronic-Attachment-Operation/dp/B000G0GW6K/ref=sr_1_950?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-950,"Panasonic Electric Shaver for Women, Cordless 4 Blade Razor, Close Curves,  Bikini Attachment, Pop-Up Trimmer, Wet Dry Operation - ES2216PC",24.99,https://m.media-amazon.com/images/I/616FwWgU0JL._AC_UL320_.jpg,4.1
https://www.amazon.com/GIGABYTE-B450-AORUS-Thermal-Motherboard/dp/B07FWY246F/ref=sr_1_951?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-951,GIGABYTE B450 AORUS M (AMD Ryzen AM4/Micro ATX/M.2 Thermal Guard/HDMI/DVI/USB 3.1 Gen 2/DDR4/Motherboard),94.99,https://m.media-amazon.com/images/I/81n-PqaOr+L._AC_UL320_.jpg,4.5
https://www.amazon.com/Anker-Upgraded-Delivery-Pixelbook-A83460A2/dp/B07ZVKTP53/ref=sr_1_952?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-952,"Anker USB C Hub, PowerExpand+ 7-in-1 USB C Hub Adapter, with 4K HDMI, Power Delivery, USB C Data Port, microSD and SD Card Reader, 2 USB 3.0 Ports, for MacBook Pro, Pixelbook, XPS, and More",35.99,https://m.media-amazon.com/images/I/61thMtrP5rL._AC_UL320_.jpg,4.6
https://www.amazon.com/Compatible-Cartridge-Replacement-PGI-250XL-CLI-251XL/dp/B01EMFIJHE/ref=sr_1_953?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-953,OfficeWorld Compatible 250 251 Ink Cartridge Replacement for Canon 250XL 251XL PGI-250XL CLI-251XL (18 Packs) for use with Canon PIXMA MX922 MG7520 MG5520 MG5420 MG7120 MG6320 Printer,17.99,https://m.media-amazon.com/images/I/71pMAQrBmOL._AC_UL320_.jpg,4.6
https://www.amazon.com/Stylus-Screens-Stylist-Pencil-Compatible/dp/B07QQPV22Q/ref=sr_1_954?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-954,"Stylus Pens for Touch Screens, Fine Point Stylist Pen Pencil Compatible with iPhone iPad and Other Tablet",25.99,https://m.media-amazon.com/images/I/41soyOq-hOL._AC_UL320_.jpg,4.1
https://www.amazon.com/Mixoo-Capacitive-Sensitivity-Precision-Universal/dp/B01N2OJX82/ref=sr_1_955?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-955,"Mixoo Capacitive Stylus Pen, Disc & Fiber Tip 2 in 1 Series, High Sensitivity and Precision, Universal for ipad, iPhone, Tablets and Other Touch Screens, Model: Rose Gold",10.99,https://m.media-amazon.com/images/I/61XdWUF2HeL._AC_UL320_.jpg,4.4
https://www.amazon.com/SanDisk-Ultra-microSDXC-UHS-I-Adapter/dp/B0735NNFLQ/ref=sr_1_956?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-956,SanDisk SDSQUNC064GAULM Ultra 64GB microSDXC UHS-I Card with Adapter (Pack of 2),19.94,https://m.media-amazon.com/images/I/71Hi58FQy5L._AC_UL320_.jpg,4.7
https://www.amazon.com/gp/bestsellers/pc/464404/ref=sr_bs_20_464404_1,"DisplayPort to HDMI Adapter(4K,UHD), STARWARE DP Male to HDMI Female Passive Adapter Supporting up for DisplayPort Supported Computers to Connect HDMI Displays - Space Gray Aluminum",8.99,https://m.media-amazon.com/images/I/51gez4cFqAL._AC_UL320_.jpg,4.6
https://www.amazon.com/HP-OfficeJet-200-Portable-Wireless/dp/B01HGD8T9M/ref=sr_1_958?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-958,"HP OfficeJet 200 Portable Printer with Wireless & Mobile Printing (CZ993A), Grey, 2.7",299.89,https://m.media-amazon.com/images/I/81I5y4mQSmL._AC_UL320_.jpg,4.4
https://www.amazon.com/HP-Backlit-Monitor-T3M88AA-ABA/dp/B01F6V704G/ref=sr_1_959?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-959,"HP 27er 27-Inch Full HD 1080p IPS LED Monitor with Frameless Bezel and VGA & HDMI (T3M88AA), White",209.99,https://m.media-amazon.com/images/I/715ssFZx0AL._AC_UL320_.jpg,4.5
https://www.amazon.com/CanonInk-PGI-1200-XL-Black-Pigment/dp/B00NUWUHIA/ref=sr_1_960?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-960,"Canon PGI-1200XL Pigment Black Ink Tank Compatible to MB2120, MB2720, B2020, MB2320",36.0,https://m.media-amazon.com/images/I/71dTD+413JL._AC_UL320_.jpg,4.7
https://www.amazon.com/Blue-NAND-250GB-SSD-WDS250G2B0A/dp/B073SB2MXW/ref=sr_1_737?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-737,"
    
    
        ",44.99,https://m.media-amazon.com/images/I/51wNQYBtzXL._AC_UY218_.jpg,4.8
https://www.amazon.com/Blue-NAND-250GB-SSD-WDS250G2B0A/dp/B073SB2MXW/ref=sr_1_737?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-737,"WD Blue 3D NAND 250GB Internal PC SSD - SATA III 6 Gb/s, 2.5""/7mm, Up to 560 MB/s - WDS250G2B0A",44.99,https://m.media-amazon.com/images/I/51wNQYBtzXL._AC_UY218_.jpg,4.8
https://www.amazon.com/Brother-Genuine-TN850-Cartridge-2-Pack/dp/B072QH5K2B/ref=sr_1_738?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-738,"Brother Genuine TN850 2-Pack High Yield Black Toner Cartridge with Approximately 8,000 Page Yield/Cartridge",207.88,https://m.media-amazon.com/images/I/61yatfIKUfL._AC_UY218_.jpg,4.4
https://www.amazon.com/NETGEAR-26-Port-Gigabit-Ethernet-Managed/dp/B07PHVBQVS/ref=sr_1_739?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-739,"NETGEAR 26-Port Gigabit Ethernet Smart Managed Pro PoE Switch (GS324TP) - with 24 x PoE+ @ 190W, 2 x 1G SFP, Desktop/Rackmount, S350 series",249.99,https://m.media-amazon.com/images/I/71tO8HuOeLL._AC_UY218_.jpg,4.7
https://www.amazon.com/Logitech-Trackman-Marble-Four-Button-Programmable/dp/B001F42MKG/ref=sr_1_740?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-740,"Logitech Trackman Marble Trackball Mouse – Wired USB Ergonomic Mouse for Computers, with 4 Programmable Buttons, Dark Gray",24.95,https://m.media-amazon.com/images/I/71KuXY0QCTL._AC_UY218_.jpg,4.5
https://www.amazon.com/HyperX-FURY-Optimized-900x420x4mm-HX-MPFS-XL/dp/B0716ZHGKT/ref=sr_1_741?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-741,"HyperX FURY S - Pro Gaming Mouse Pad, Cloth Surface Optimized for Precision, Stitched Anti-Fray Edges, X-Large 900x420x4mm",29.99,https://m.media-amazon.com/images/I/81pjZhGJKjL._AC_UY218_.jpg,4.8
https://www.amazon.com/Powered-Computer-Speaker-Portable-Windows/dp/B07G7TNJH7/ref=sr_1_742?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-742,"USB Powered Computer Stereo Speaker, Portable Mini Sound Bar for Windows PCs, Desktop Computer, Laptop - Black",19.99,https://m.media-amazon.com/images/I/61dG1tmfC3L._AC_UY218_.jpg,3.8
https://www.amazon.com/Expression-XP-15000-Wireless-Wide-Format-Replenishment/dp/B076PLTQQT/ref=sr_1_743?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-743,"Epson Expression Photo HD XP-15000 Wireless Color Wide-format Printer, Amazon Dash Replenishment Ready",,https://m.media-amazon.com/images/I/710ClNaPC8L._AC_UY218_.jpg,4.0
https://www.amazon.com/Coleman-16-Quart-Excursion-Cooler-Blue/dp/B00GZQ80BE/ref=sr_1_744?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-744,Coleman Cooler| 16-Quart Portable Cooler |EZ-Clean Excursion Cooler Ideal for Picnics and Barbecues,21.9,https://m.media-amazon.com/images/I/71cgdT3yn3L._AC_UY218_.jpg,4.8
https://www.amazon.com/LINKYO-Compatible-Cartridge-Replacement-Brother/dp/B07FPXRPXM/ref=sr_1_745?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-745,"LINKYO Compatible Toner Cartridge Replacement for Brother TN760 TN-760 TN730 (Black, High Yield, 4-Pack)",53.99,https://m.media-amazon.com/images/I/71idSfGiifL._AC_UY218_.jpg,4.6
https://www.amazon.com/USB-3-0-Hub-Splitter-Individual/dp/B07FCKTG8L/ref=sr_1_746?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-746,USB 3.0 Hub Splitter - USB Extender 4 Port USB Ultra Slim Data Hub with Individual Power Switch and LED,11.99,https://m.media-amazon.com/images/I/61cMw89D7FL._AC_UY218_.jpg,4.4
https://www.amazon.com/Samsung-Monitor-ultrapanor%C3%A1mico-pulgadas-LS34J550WQNXZA/dp/B07FBS36W2/ref=sr_1_747?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-747,"Samsung 34-Inch SJ55W Ultrawide Gaming Monitor (LS34J550WQNXZA) – 75Hz Refresh, WQHD Computer Monitor, 3440 x 1440p Resolution, 4ms Response, FreeSync, Split Screen, HDMI, Black",,https://m.media-amazon.com/images/I/91g-Y1B09EL._AC_UY218_.jpg,4.3
https://www.amazon.com/MOTOROLA-MG7540-AC1600-Gigabit-Maximum/dp/B01MSTB5KW/ref=sr_1_748?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-748,"MOTOROLA MG7540 16x4 Cable Modem Plus AC1600 Dual Band Wi-Fi Gigabit Router with DFS, 686 Mbps Maximum DOCSIS 3.0 - Approved by Comcast Xfinity, Cox, Charter Spectrum, More",129.98,https://m.media-amazon.com/images/I/715flBQjKfL._AC_UY218_.jpg,4.2
https://www.amazon.com/Sapphire-11293-03-40G-Radeon-Nitro-Graphics/dp/B07XMNGVVD/ref=sr_1_749?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-749,Sapphire 11293-03-40G Radeon NITRO+ RX 5700 XT 8GB GDDR6 Dual HDMI / Dual DP OC (UEFI) PCIe 4.0 Graphics Card,429.99,https://m.media-amazon.com/images/I/81qg8HYyW4L._AC_UY218_.jpg,4.4
https://www.amazon.com/BOSOBO-Non-Slip-Mousepad-Stitched-Waterproof/dp/B07LH6L2W6/ref=sr_1_750?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-750,"BOSOBO Mouse Pad, Round Mandala Mouse Mat, Cute Mouse Pad with Design, Non-Slip Rubber Base Mousepad with Stitched Edge, Waterproof Office Mouse Pad, Small Size 7.9 x 7.9 x 0.1 Inch, Mandala Colour",5.99,https://m.media-amazon.com/images/I/818aiYZP47L._AC_UY218_.jpg,4.8
https://www.amazon.com/Logitech-G613-Lightspeed-Mechanical-Multihost-Connectivity/dp/B07796MBJ7/ref=sr_1_751?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-751,"Logitech G613 LIGHTSPEED Wireless Mechanical Gaming Keyboard, Multihost 2.4 GHz + Blutooth Connectivity - Black",73.99,https://m.media-amazon.com/images/I/71RU7otWqCL._AC_UY218_.jpg,4.3
https://www.amazon.com/HP-Touchscreen-Flagship-Quad-Core-i7-7500U/dp/B07Q7Z84HQ/ref=sr_1_752?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-752,"HP Envy X360, 15.6"" FHD IPS Touchscreen, 2019 Flagship 2 in 1 Laptop, AMD Quad-Core Ryzen 5 2500U(>i7-7500U), 8GB DDR4, 256GB PCle SSD, AMD Radeon Vega 8 802.11ac Backlit Keyboard Windows Ink Win 10",715.0,https://m.media-amazon.com/images/I/51LW5riNkIL._AC_UY218_.jpg,4.4
https://www.amazon.com/Logitech-980-000382-Z313-Speaker-System/dp/B002HWRZ2K/ref=sr_1_2617?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-2617,Logitech Z313 Speaker System,39.99,https://m.media-amazon.com/images/I/71UDVJAeQCL._AC_UL320_.jpg,4.4
https://www.amazon.com/Logitech-980-000382-Z313-Speaker-System/dp/B002HWRZ2K/ref=sr_1_2617?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-2617,Logitech Z313 Speaker System,39.99,https://m.media-amazon.com/images/I/71UDVJAeQCL._AC_UL320_.jpg,4.4
https://www.amazon.com/Dell-3500-Quad-Core-Bluetooth-Professional/dp/B07X5SQ65K/ref=sr_1_2618?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-2618,"2019 Dell Latitude 3500 15.6"" FHD Business Laptop Computer, 8th Gen Intel Quad-Core i5-8265U up to 3.9GHz, 8GB DDR4 RAM, 256GB SSD, 802.11ac WiFi, Bluetooth 5.0, USB 3.1, HDMI, Windows 10 Professional",749.0,https://m.media-amazon.com/images/I/61jqCZ3y+1L._AC_UL320_.jpg,5.0
https://www.amazon.com/Microsoft-Sculpt-Ergonomic-Mouse-L6V-00001/dp/B00D68ZVY8/ref=sr_1_2619?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-2619,Microsoft Sculpt Ergonomic Mouse (L6V-00001),40.0,https://m.media-amazon.com/images/I/513bajXLb8L._AC_UL320_.jpg,4.1
https://www.amazon.com/LxTek-Cartridge-760-HL-L2370DW-HL-L2390DW/dp/B07H655CPT/ref=sr_1_2620?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-2620,"LxTek Compatible Toner Cartridge Replacement for Brother TN760 TN 760 TN730 to use with HL-L2350DW DCP-L2550DW MFC-L2710DW HL-L2395DW MFC-L2750DW HL-L2370DW HL-L2390DW Printer (Black, 2-Pack)",28.89,https://m.media-amazon.com/images/I/71ONhh+R-GL._AC_UL320_.jpg,4.6
https://www.amazon.com/Lighting-Adapter-Compatible-Connector-Projector/dp/B08CKLRZJ1/ref=sr_1_2621?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-2621,"Lighting to HDMI Adapter Compatible with iPhone iPad, Lighting Digital AV Adapter 1080p HD TV Connector Cable Compatible with iPhone Xs Max XR X 8 7 iPad to TV Projector Monitor",17.99,https://m.media-amazon.com/images/I/51F+0RXdxmL._AC_UL320_.jpg,3.7
https://www.amazon.com/Charger-Charging-Aioneus-Braided-Compatible/dp/B07WF5ZF6C/ref=sr_1_2622?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-2622,"USB C Cable 3A Fast Charging 6FT 3Pack Nylon Type C Phone Charger Cord for Samsung Galaxy S9 S10 S10e S20 A10e A01 A11 A20 A21 A31 A41 A50 A51 A71, LG K51 Stylo 6 5 G8 V60, Moto G Stylus Power G7 Z4",8.99,https://m.media-amazon.com/images/I/717hAU2AG1L._AC_UL320_.jpg,4.6
https://www.amazon.com/Silicon-Power-Portable-External-Shockproof/dp/B00ESUIX4S/ref=sr_1_2623?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-2623,"Silicon Power 1TB Rugged Portable External Hard Drive Armor A30, Shockproof USB 3.0 for PC, Mac, Xbox and PS4, Black",44.99,https://m.media-amazon.com/images/I/71r45VTzjbL._AC_UL320_.jpg,4.6
https://www.amazon.com/ORICO-USB3-0-External-Enclosure-Supported/dp/B01M08LCXW/ref=sr_1_2624?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-2624,"ORICO USB3.0 to SATA III 2.5"" External Hard Drive Enclosure for 7mm and 9.5mm 2.5 Inch SATA HDD/SSD Tool Free [UASP Supported] Black(2189U3)",7.99,https://m.media-amazon.com/images/I/61+JpI9yePL._AC_UL320_.jpg,4.5
https://www.amazon.com/Logitech-logitech-noisecanceling-Microphone-Packaging/dp/B075G4JT4S/ref=sr_1_2625?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-2625,"Logitech New logitech h390 USB Headset with noisecanceling Microphone Bulk Packaging, 5.8 Ounce",49.99,https://m.media-amazon.com/images/I/71zuZNMXKlL._AC_UL320_.jpg,4.3
https://www.amazon.com/LG-Electronics-24BK430H-B-24-Inch-Monitor/dp/B07BKCWGGD/ref=sr_1_2626?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-2626,"LG Electronics 24BK430H-B 24-Inch Screen LCD Monitor,Black",109.99,https://m.media-amazon.com/images/I/41j2wcc8b8L._AC_UL320_.jpg,4.3
https://www.amazon.com/ProCase-Trifold-Without-SM-T290-SM-T295/dp/B07V23JS4W/ref=sr_1_2627?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-2627,"ProCase Galaxy Tab A 8.0 2019 Case T290 T295, Slim Light Cover Trifold Stand Hard Shell Folio Case for 8.0 inch Galaxy Tab A 2019 Without S Pen Model SM-T290 (Wi-Fi) SM-T295 (LTE) –Black",13.99,https://m.media-amazon.com/images/I/711qSkjI22L._AC_UL320_.jpg,4.4
https://www.amazon.com/Z-Ink-Compatible-Cartridge-Replacement/dp/B073BLY786/ref=sr_1_2628?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-2628,"E-Z Ink (TM) Compatible Ink Cartridge Replacement for Canon PGI-220 PGI220 CLI-221 CLI221 to use with PIXMA MX860 MX870 MP560 (4 Large Black, 4 Cyan, 4 Magenta, 4 Yellow, 4 Small Black) 20 Pack",17.99,https://m.media-amazon.com/images/I/71RGUPyPWaL._AC_UL320_.jpg,4.5
https://www.amazon.com/Compatible-131X-CF210X-Toner-Cartridge/dp/B07CPHNJL9/ref=sr_1_2629?dchild=1&qid=1596357401&s=computers-intl-ship&sr=1-2629,"True Image Compatible Toner Cartridge Replacement for HP 131X CF210X 131A Laserjet Pro 200 Color M251nw M251n M251 M276n M276nw CF210A CF211A CF212A CF213A (Black Cyan Yellow Magenta, 4-Pack)",49.29,https://m.media-amazon.com/images/I/71z28KCh5jL._AC_UL320_.jpg,4.4
